#,Thermostat,identifier,5.22688E+11,,,,,,,,,,,,,,,,,,,,,,,,,
#,Thermostat,name,1575 APT D,,,,,,,,,,,,,,,,,,,,,,,,,
#,Start,date,1/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,
#,End,date,2/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Living Room (F),Living Room2,Main Bedroom 3 (F),Main Bedroom 32,Bedroom 1 (F),Bedroom 12,Kitchen (F),Kitchen2,Bedroom 2 (F),Bedroom 22
1/11/2024,10:45:00,heat,compressorHeatOff,hold,Home,70,70,70.1,41,44.4,0,0,0,0,,70.2,41,0,69.8,1,70.4,0,68.1,0,70.4,1,68.3,0
1/11/2024,10:50:00,heat,compressorHeatOff,hold,Home,70,70,70.3,42,44.4,0,0,0,0,,70.2,42,0,69.8,1,70.4,0,68,0,70.9,1,68.3,0
1/11/2024,10:55:00,heat,compressorHeatOff,hold,Home,70,70,70.2,43,44.4,0,0,0,0,,70.2,43,0,69.8,0,70.4,0,67.9,0,70.8,0,68.2,0
1/11/2024,11:00:00,heat,compressorHeatOff,hold,Home,70,70,70.2,44,47.1,0,0,0,0,,70.3,44,0,69.8,0,70.4,0,67.9,0,70.7,1,68.2,0
1/11/2024,11:05:00,heat,compressorHeatOff,hold,Home,70,70,70.2,44,47.1,0,0,0,0,,70.3,44,0,69.8,0,70.3,0,67.9,0,70.6,1,68.2,0
1/11/2024,11:10:00,heat,compressorHeatOff,hold,Home,70,70,70.1,44,47.1,0,0,0,0,,70.3,44,0,69.8,0,70.3,0,67.8,0,70.4,1,68.2,0
1/11/2024,11:15:00,heat,compressorHeatOff,hold,Home,70,70,70,44,47.1,0,0,0,0,,70.4,44,0,69.8,0,70.3,0,67.7,0,70.3,0,68.1,0
1/11/2024,11:20:00,heat,compressorHeatOff,hold,Home,70,70,70,44,47.1,0,0,0,0,,70.4,44,1,69.8,0,70.3,0,67.7,0,70.2,0,68,0
1/11/2024,11:25:00,heat,compressorHeatOff,hold,Home,70,70,69.9,44,47.1,0,0,0,0,,70.3,44,1,69.7,0,70.3,1,67.6,0,70.1,0,68,0
1/11/2024,11:30:00,heat,compressorHeatOff,hold,Home,70,70,69.9,44,48.8,0,0,0,0,,70.3,44,1,69.7,0,70.3,1,67.6,0,69.9,0,68,0
1/11/2024,11:35:00,heat,compressorHeatOff,hold,Home,70,70,69.9,44,48.8,0,0,0,0,,70.3,44,1,69.6,0,70.3,1,67.6,0,69.8,0,68,0
1/11/2024,11:40:00,heat,compressorHeatOff,hold,Home,70,70,70,44,48.8,0,0,0,0,,70.3,44,0,69.6,0,70.2,0,67.5,0,69.8,0,67.9,0
1/11/2024,11:45:00,heat,compressorHeatOff,hold,Home,70,70,70,44,48.8,0,0,0,0,,70.4,44,1,69.6,1,70.1,1,67.4,0,69.7,1,67.9,0
1/11/2024,11:50:00,heat,compressorHeatOff,hold,Home,70,70,69.9,43,48.8,0,0,0,0,,70.3,43,1,69.7,1,70.1,1,67.4,0,69.7,1,67.9,0
1/11/2024,11:55:00,heat,compressorHeatOff,hold,Home,70,70,69.7,42,48.8,0,0,0,0,,69.9,42,0,69.6,1,69.9,1,67.4,0,69.5,1,67.8,0
1/11/2024,12:00:00,heat,compressorHeatOff,hold,Home,70,70,69.5,42,49.8,0,0,0,0,,69.6,42,0,69.4,1,69.8,0,67.4,0,69.3,1,67.7,0
1/11/2024,12:05:00,heat,compressorHeatOff,hold,Home,70,70,69.4,43,49.8,0,0,75,75,,69.5,43,0,69.4,1,69.7,0,67.4,0,69.2,1,67.6,0
1/11/2024,12:10:00,heat,compressorHeatStage1On,hold,Home,75.4,67.3,69.3,41,49.8,0,0,165,195,,69.5,41,1,69.3,0,69.7,1,67.3,0,69.1,1,67.6,0
1/11/2024,12:15:00,heat,compressorHeatOff,away,Home,82,64,69.8,41,49.8,0,0,0,0,,70.1,41,0,69.7,0,70,1,67.8,0,69.5,1,68,0
1/11/2024,12:20:00,heat,compressorHeatOff,away,Home,82,64,69.9,41,49.8,0,0,0,0,,70.2,41,1,69.8,0,70.1,1,68,0,69.6,1,68.2,0
1/11/2024,12:25:00,heat,compressorHeatOff,away,Home,82,64,69.8,41,49.8,0,0,0,0,,70.2,41,0,69.6,0,70,1,67.9,0,69.6,1,68.1,0
1/11/2024,12:30:00,off,compressorHeatOff,away,Home,82,64,69.7,41,51,0,0,0,0,,70.1,41,0,69.6,0,69.9,1,67.8,0,69.5,1,68,0
1/11/2024,12:35:00,off,heatOff,away,Home,82,64,69.7,41,51,0,0,0,0,,70.2,41,0,69.5,0,69.8,0,67.7,0,69.5,1,67.9,0
1/11/2024,12:40:00,off,heatOff,away,Home,82,64,69.7,41,51,0,0,0,0,,70.3,41,0,69.5,0,69.7,0,67.6,0,69.6,1,67.9,0
1/11/2024,12:45:00,off,heatOff,away,Home,82,64,69.7,42,51,0,0,0,0,,70.2,42,0,69.4,0,69.6,0,67.6,0,69.6,1,67.8,0
1/11/2024,12:50:00,off,heatOff,away,Home,82,64,69.6,43,51,0,0,0,0,,70,43,1,69.4,1,69.5,0,67.6,0,69.6,1,67.8,0
1/11/2024,12:55:00,off,heatOff,away,Home,82,64,69.4,42,51,0,0,0,0,,69.6,42,1,69.4,1,69.5,1,67.5,0,69.4,1,67.8,1
1/11/2024,13:00:00,off,heatOff,away,Home,82,64,69.3,42,51.8,0,0,0,0,,69.7,42,1,69.3,1,69.4,1,67.4,0,69.2,1,67.6,1
1/11/2024,13:05:00,off,heatOff,away,Home,82,64,69.2,41,51.8,0,0,0,0,,69.8,41,1,69.3,1,69.3,1,67.4,0,69.1,1,67.6,0
1/11/2024,13:10:00,off,heatOff,away,Home,82,64,69,41,51.8,0,0,0,0,,69.8,41,0,69.2,0,69.2,1,67.4,0,69.1,1,67.5,0
1/11/2024,13:15:00,off,heatOff,away,Home,82,64,68.9,42,51.8,0,0,0,0,,69.6,42,0,69.2,1,69.1,0,67.3,0,69.2,1,67.5,0
1/11/2024,13:20:00,off,heatOff,away,Home,82,64,68.9,41,51.8,0,0,0,0,,69.6,41,0,69.2,1,69.1,0,67.3,0,69.2,1,67.5,0
1/11/2024,13:25:00,off,heatOff,away,Home,82,64,68.7,41,51.8,0,0,0,0,,69.4,41,0,69.1,1,69,0,67.3,0,69,1,67.4,0
1/11/2024,13:30:00,off,heatOff,away,Home,82,64,68.7,41,51.8,0,0,0,0,,69.3,41,0,69.1,1,68.9,0,67.2,0,69,1,67.4,0
1/11/2024,13:35:00,off,heatOff,away,Home,82,64,68.7,41,51.8,0,0,0,0,,69.2,41,1,69.1,0,68.9,1,67.2,0,68.9,1,67.4,0
1/11/2024,13:40:00,off,heatOff,away,Home,82,64,68.7,41,51.8,0,0,0,0,,69.2,41,1,69.1,0,68.8,1,67.2,0,68.8,0,67.3,0
1/11/2024,13:45:00,off,heatOff,away,Home,82,64,68.7,41,51.8,0,0,0,0,,69.3,41,0,69,0,68.8,0,67.3,0,68.8,0,67.3,0
1/11/2024,13:50:00,off,heatOff,away,Home,82,64,68.8,42,51.8,0,0,0,0,,69.4,42,0,69,0,68.7,0,67.4,0,68.8,0,67.3,0
1/11/2024,13:55:00,off,heatOff,away,Home,82,64,68.8,42,51.8,0,0,0,0,,69.4,42,0,69,0,68.7,0,67.5,0,68.7,0,67.3,0
1/11/2024,14:00:00,off,heatOff,away,Home,82,64,68.8,42,53.1,0,0,0,0,,69.5,42,1,69,0,68.6,1,67.5,0,68.6,0,67.3,1
1/11/2024,14:05:00,off,heatOff,away,Home,82,64,68.8,42,53.1,0,0,0,0,,69.5,42,0,69,0,68.6,1,67.5,0,68.6,0,67.3,1
1/11/2024,14:10:00,off,heatOff,away,Home,82,64,68.7,44,53.1,0,0,0,0,,69.6,44,1,68.9,0,68.6,1,67.7,0,68.6,0,67.4,1
1/11/2024,14:15:00,off,heatOff,away,Home,82,64,68.6,43,53.1,0,0,0,0,,69.5,43,1,68.9,0,68.5,1,67.7,0,68.6,1,67.6,1
1/11/2024,14:20:00,off,heatOff,away,Home,82,64,68.5,42,53.1,0,0,0,0,,69.4,42,1,68.9,0,68.5,1,67.7,0,68.6,1,67.5,1
1/11/2024,14:25:00,off,heatOff,away,Home,82,64,68.4,41,53.1,0,0,0,0,,69.3,41,1,68.9,0,68.5,1,67.7,0,68.4,1,67.5,1
1/11/2024,14:30:00,off,heatOff,away,Home,82,64,68.3,40,53.1,0,0,0,0,,69.1,40,1,68.8,1,68.5,1,67.8,0,68.3,0,67.5,1
1/11/2024,14:35:00,off,heatOff,away,Home,82,64,68.3,41,53.1,0,0,0,0,,69.1,41,0,68.8,1,68.4,1,67.8,0,68.2,1,67.5,0
1/11/2024,14:40:00,off,heatOff,away,Home,82,64,68.2,40,53.1,0,0,0,0,,69,40,1,68.7,1,68.4,1,67.8,0,68.2,1,67.5,0
1/11/2024,14:45:00,off,heatOff,away,Home,82,64,68.2,40,53.1,0,0,0,0,,68.9,40,0,68.7,0,68.4,1,67.9,0,68.1,1,67.5,0
1/11/2024,14:50:00,off,heatOff,away,Home,82,64,68.2,40,53.1,0,0,0,0,,68.9,40,1,68.7,0,68.4,0,67.9,0,68,1,67.5,0
1/11/2024,14:55:00,off,heatOff,away,Home,82,64,68.2,42,53.1,0,0,0,0,,68.8,42,1,68.6,1,68.4,1,67.9,0,67.9,1,67.6,0
1/11/2024,15:00:00,off,heatOff,away,Home,82,64,68.2,43,53.1,0,0,0,0,,69,43,1,68.6,1,68.4,1,67.9,0,67.8,1,67.6,0
1/11/2024,15:05:00,off,heatOff,away,Home,82,64,68.3,43,53.1,0,0,0,0,,69.3,43,0,68.6,1,68.4,1,68,0,67.8,1,67.7,0
1/11/2024,15:10:00,off,heatOff,away,Home,82,64,68.4,43,53.1,0,0,0,0,,69.4,43,0,68.7,0,68.5,1,68.1,0,67.8,1,67.8,0
1/11/2024,15:15:00,off,heatOff,away,Home,82,64,68.5,42,53.1,0,0,0,0,,69.5,42,0,68.7,0,68.6,0,68.2,0,67.8,1,67.9,0
1/11/2024,15:20:00,off,heatOff,away,Home,82,64,68.6,42,53.1,0,0,0,0,,69.6,42,0,68.8,0,68.6,0,68.2,0,67.9,0,67.9,0
1/11/2024,15:25:00,off,heatOff,away,Home,82,64,68.7,42,53.1,0,0,0,0,,69.6,42,0,68.9,1,68.6,0,68.2,0,67.8,1,68,0
1/11/2024,15:30:00,off,heatOff,away,Home,82,64,68.6,43,53.1,0,0,0,0,,69.3,43,1,68.9,1,68.6,1,68.3,0,67.9,1,68,1
1/11/2024,15:35:00,off,heatOff,away,Home,82,64,68.7,43,53.1,0,0,0,0,,69.4,43,1,68.9,1,68.7,1,68.3,0,68,1,68.1,1
1/11/2024,15:40:00,off,heatOff,away,Home,82,64,68.7,44,53.1,0,0,0,0,,69.5,44,1,68.9,1,68.8,1,68.4,0,68,1,68.1,1
1/11/2024,15:45:00,off,heatOff,away,Home,82,64,68.7,44,53.1,0,0,0,0,,69.5,44,1,69,1,68.7,1,68.4,0,68,0,68.2,1
1/11/2024,15:50:00,off,heatOff,away,Home,82,64,68.7,45,53.1,0,0,0,0,,69.5,45,1,69,1,68.7,1,68.4,0,67.9,1,68.2,1
1/11/2024,15:55:00,off,heatOff,away,Home,82,64,68.7,45,53.1,0,0,0,0,,69.5,45,1,69.1,1,68.7,1,68.4,0,67.9,1,68.3,1
1/11/2024,16:00:00,off,heatOff,away,Home,82,64,68.7,45,52.4,0,0,0,0,,69.6,45,0,69.1,0,68.7,1,68.5,0,67.9,1,68.3,1
1/11/2024,16:05:00,off,heatOff,away,Home,82,64,68.7,44,52.4,0,0,0,0,,69.7,44,0,69.1,0,68.6,0,68.5,0,67.9,0,68.5,1
1/11/2024,16:10:00,off,heatOff,away,Home,82,64,68.8,44,52.4,0,0,0,0,,69.7,44,1,69.1,1,68.5,1,68.4,0,67.9,1,68.8,0
1/11/2024,16:15:00,off,heatOff,away,Home,82,64,68.8,46,52.4,0,0,0,0,,69.8,46,0,69.2,1,68.5,1,68.4,0,67.8,1,69.1,0
1/11/2024,16:20:00,off,heatOff,away,Home,82,64,68.9,45,52.4,0,0,0,0,,69.8,45,0,69.2,0,68.6,1,68.5,0,67.8,1,69.4,0
1/11/2024,16:25:00,off,heatOff,away,Home,82,64,69,45,52.4,0,0,0,0,,69.8,45,0,69.2,0,68.4,0,68.5,0,67.8,0,69.8,0
1/11/2024,16:30:00,off,heatOff,away,Home,82,64,69.1,46,50.3,0,0,0,0,,69.9,46,1,69.2,0,68.4,1,68.5,0,67.8,0,70.2,0
1/11/2024,16:35:00,off,heatOff,away,Home,82,64,69.1,47,50.3,0,0,0,0,,69.8,47,1,69.2,1,68.5,1,68.4,0,67.8,1,70.5,1
1/11/2024,16:40:00,off,heatOff,away,Home,82,64,69.1,46,50.3,0,0,0,0,,69.5,46,1,69.2,1,68.4,1,68.4,0,67.8,1,70.6,1
1/11/2024,16:45:00,off,heatOff,away,Home,82,64,69,44,50.3,0,0,0,0,,69.5,44,0,69.1,1,68.4,1,68.4,0,67.7,1,70.4,1
1/11/2024,16:50:00,off,heatOff,away,Home,82,64,68.9,45,50.3,0,0,0,0,,69.6,45,0,69,0,68.3,0,68.3,0,67.6,0,70.1,0
1/11/2024,16:55:00,off,heatOff,away,Home,82,64,68.8,46,50.3,0,0,0,0,,69.7,46,0,69,0,68.3,0,68.3,0,67.6,0,69.8,0
1/11/2024,17:00:00,off,heatOff,away,Home,82,64,68.8,46,48.3,0,0,0,0,,69.7,46,0,68.9,0,68.2,0,68.2,0,67.5,0,69.6,0
1/11/2024,17:05:00,off,heatOff,away,Home,82,64,68.6,46,48.3,0,0,0,0,,69.6,46,0,68.9,0,68.1,0,68.2,0,67.5,0,69.3,0
1/11/2024,17:10:00,off,heatOff,away,Home,82,64,68.5,46,48.3,0,0,0,0,,69.5,46,0,68.8,0,68.1,0,68.1,0,67.4,0,69.2,0
1/11/2024,17:15:00,off,heatOff,away,Home,82,64,68.5,45,48.3,0,0,0,0,,69.5,45,0,68.8,0,68,0,68.1,0,67.4,0,69,0
1/11/2024,17:20:00,off,heatOff,away,Home,82,64,68.4,45,48.3,0,0,0,0,,69.5,45,0,68.7,0,67.9,0,68.1,0,67.4,0,68.8,0
1/11/2024,17:25:00,off,heatOff,away,Home,82,64,68.3,45,48.3,0,0,0,0,,69.5,45,0,68.6,0,67.8,0,68,0,67.4,0,68.6,0
1/11/2024,17:30:00,off,heatOff,away,Home,82,64,68.2,44,48.3,0,0,0,0,,69.4,44,0,68.6,0,67.8,0,68,0,67.4,0,68.5,0
1/11/2024,17:35:00,off,heatOff,away,Home,82,64,68.2,44,48.3,0,0,0,0,,69.2,44,0,68.6,0,67.7,0,68,0,67.4,0,68.4,0
1/11/2024,17:40:00,off,heatOff,away,Home,82,64,68.1,44,48.3,0,0,0,0,,69.1,44,0,68.5,0,67.6,0,67.9,0,67.4,0,68.3,0
1/11/2024,17:45:00,off,heatOff,away,Home,82,64,68,45,48.3,0,0,0,0,,69,45,0,68.4,0,67.6,0,67.9,0,67.3,0,68.2,0
1/11/2024,17:50:00,off,heatOff,away,Home,82,64,67.9,45,48.3,0,0,0,0,,68.8,45,0,68.4,0,67.5,0,67.8,0,67.2,0,68.1,0
1/11/2024,17:55:00,off,heatOff,away,Home,82,64,67.8,45,48.3,0,0,0,0,,68.7,45,0,68.3,0,67.4,0,67.8,0,67.1,0,68,0
1/11/2024,18:00:00,off,heatOff,away,Home,82,64,67.8,45,45.5,0,0,0,0,,68.7,45,0,68.2,0,67.3,0,67.8,0,67.1,0,67.9,0
1/11/2024,18:05:00,off,heatOff,away,Home,82,64,67.7,45,45.5,0,0,0,0,,68.6,45,0,68.1,0,67.3,0,67.7,0,67,0,67.8,0
1/11/2024,18:10:00,off,heatOff,away,Home,82,64,67.7,45,45.5,0,0,0,0,,68.5,45,0,68.1,0,67.3,0,67.7,0,66.9,0,67.8,0
1/11/2024,18:15:00,off,heatOff,away,Home,82,64,67.6,45,45.5,0,0,0,0,,68.5,45,0,68.1,0,67.2,0,67.6,0,66.9,0,67.6,0
1/11/2024,18:20:00,off,heatOff,away,Home,82,64,67.6,45,45.5,0,0,0,0,,68.6,45,0,68.1,0,67.1,0,67.6,0,66.9,0,67.5,0
1/11/2024,18:25:00,off,heatOff,away,Home,82,64,67.5,45,45.5,0,0,0,0,,68.5,45,0,68,0,67,0,67.6,0,66.9,0,67.4,0
1/11/2024,18:30:00,off,heatOff,away,Home,82,64,67.5,45,45.5,0,0,0,0,,68.4,45,0,68,0,67,0,67.5,0,66.9,0,67.3,0
1/11/2024,18:35:00,off,heatOff,away,Home,82,64,67.4,45,45.5,0,0,0,0,,68.3,45,0,67.9,0,66.9,0,67.5,0,66.8,0,67.3,0
1/11/2024,18:40:00,off,heatOff,away,Home,82,64,67.3,45,45.5,0,0,0,0,,68.2,45,0,67.8,0,66.8,0,67.4,0,66.7,0,67.2,0
1/11/2024,18:45:00,off,heatOff,away,Home,82,64,67.2,45,45.5,0,0,0,0,,68.1,45,0,67.7,0,66.8,0,67.3,0,66.6,0,67.1,0
1/11/2024,18:50:00,off,heatOff,away,Home,82,64,67.2,45,45.5,0,0,0,0,,68,45,0,67.6,0,66.7,0,67.2,0,66.6,0,67,0
1/11/2024,18:55:00,off,heatOff,away,Home,82,64,67.1,45,45.5,0,0,0,0,,68,45,0,67.6,0,66.6,0,67.2,0,66.5,0,67,0
1/11/2024,19:00:00,off,heatOff,away,Home,82,64,67.1,45,43.4,0,0,0,0,,68,45,0,67.6,0,66.5,0,67.2,0,66.4,0,66.9,0
1/11/2024,19:05:00,off,heatOff,away,Home,82,64,67,45,43.4,0,0,0,0,,67.9,45,0,67.5,0,66.5,0,67.1,0,66.4,0,66.8,0
1/11/2024,19:10:00,off,heatOff,away,Home,82,64,66.9,45,43.4,0,0,0,0,,67.8,45,0,67.5,0,66.4,0,67,0,66.4,0,66.7,0
1/11/2024,19:15:00,off,heatOff,away,Home,82,64,66.9,45,43.4,0,0,0,0,,67.8,45,0,67.4,0,66.4,0,67,0,66.4,0,66.7,0
1/11/2024,19:20:00,off,heatOff,away,Home,82,64,66.9,45,43.4,0,0,0,0,,67.7,45,0,67.4,0,66.3,0,67,0,66.4,0,66.6,0
1/11/2024,19:25:00,off,heatOff,away,Home,82,64,66.8,45,43.4,0,0,0,0,,67.7,45,0,67.3,0,66.2,0,66.9,0,66.3,0,66.6,0
1/11/2024,19:30:00,heat,heatOff,away,Home,82,64,66.7,44,43.8,0,0,0,0,,67.5,44,1,67.3,1,66.2,1,66.9,0,66.2,1,66.5,1
1/11/2024,19:35:00,heat,heatOff,away,Home,70.9,69.1,66.6,45,43.8,0,0,255,255,,67.1,45,1,67.1,1,66.1,1,66.8,0,66.1,1,66.5,1
1/11/2024,19:40:00,heat,compressorHeatStage1On,hold,Home,70,70,66.8,43,43.8,0,0,300,300,,68.1,43,0,67.3,1,66.3,1,66.8,0,66.2,1,66.7,1
1/11/2024,19:45:00,heat,compressorHeatStage1On,hold,Home,70,70,67.6,43,43.8,0,0,300,300,,69.1,43,0,68.1,0,67,1,67.4,0,66.8,1,67.4,1
1/11/2024,19:50:00,heat,compressorHeatStage1On,hold,Home,70,70,68,42,43.8,0,0,300,300,,69.1,42,1,68.5,0,67.4,1,67.9,0,67.2,0,68,1
1/11/2024,19:55:00,heat,compressorHeatStage1On,hold,Home,70,70,67.8,43,43.8,0,0,300,300,,68.8,43,1,68.3,1,67.3,1,67.8,0,67.2,0,67.7,1
1/11/2024,20:00:00,heat,compressorHeatStage1On,hold,Home,70,70,67.7,44,42.7,0,0,300,300,,68.7,44,1,68.2,1,67.1,1,67.7,0,67.1,1,67.6,1
1/11/2024,20:05:00,heat,compressorHeatStage1On,hold,Home,70,70,67.5,44,42.7,0,0,300,300,,68.6,44,0,68.1,1,66.9,1,67.6,0,66.9,1,67.4,1
1/11/2024,20:10:00,heat,compressorHeatStage1On,hold,Home,70,70,67.4,44,42.7,0,0,300,300,,68.4,44,0,68.1,0,66.8,1,67.5,0,66.9,0,67.3,1
1/11/2024,20:15:00,heat,compressorHeatStage1On,hold,Home,70,70,67.6,43,42.7,0,0,300,300,,68.6,43,0,68.3,0,66.9,0,67.5,0,66.9,0,67.3,0
1/11/2024,20:20:00,heat,compressorHeatStage1On,hold,Home,70,70,68.2,42,42.7,0,0,300,300,,69.4,42,0,69,0,67.6,0,68.1,0,67.4,0,67.9,0
1/11/2024,20:25:00,heat,compressorHeatStage1On,hold,Home,70,70,68.9,42,42.7,0,0,300,300,,69.9,42,0,69.4,0,68.4,0,68.9,0,68.2,0,68.8,0
1/11/2024,20:30:00,heat,compressorHeatStage1On,hold,Home,70,70,69.4,41,41.1,0,0,225,270,,70.2,41,0,70.2,0,68.9,0,69.2,0,68.7,0,69.3,0
1/11/2024,20:35:00,heat,compressorHeatOff,hold,Home,70,70,70,41,41.1,0,0,0,0,,70.4,41,1,70.9,1,69.5,1,70,0,69.3,0,70,1
1/11/2024,20:40:00,heat,compressorHeatOff,hold,Home,70,70,69.8,41,41.1,0,0,0,0,,70.1,41,1,70.7,1,69.3,1,69.9,0,69.3,0,69.8,1
1/11/2024,20:45:00,heat,compressorHeatOff,hold,Home,70,70,69.6,42,41.1,0,0,0,0,,69.9,42,0,70.6,1,69,0,69.6,0,69,0,69.4,1
1/11/2024,20:50:00,heat,compressorHeatStage1On,hold,Home,70,70,69.3,42,41.1,0,0,300,300,,69.6,42,1,70.3,0,68.7,1,69.2,0,68.7,0,69.1,1
1/11/2024,20:55:00,heat,compressorHeatStage1On,hold,Home,70,70,69.4,41,41.1,0,0,255,300,,70.1,41,1,70.4,0,68.7,1,69.3,0,68.7,0,69.1,1
1/11/2024,21:00:00,heat,compressorHeatOff,hold,Home,70,70,70.1,41,40.2,0,0,0,0,,70.6,41,0,71,0,69.3,1,69.7,0,69.2,0,69.8,1
1/11/2024,21:05:00,heat,compressorHeatOff,hold,Home,70,70,70.1,41,40.2,0,0,0,0,,70.4,41,1,71,0,69.3,1,69.8,0,69.2,0,69.9,1
1/11/2024,21:10:00,heat,compressorHeatOff,hold,Home,70,70,69.8,42,40.2,0,0,0,0,,70.1,42,0,70.7,0,69,1,69.6,0,69.1,0,69.5,1
1/11/2024,21:15:00,heat,compressorHeatOff,hold,Home,70,70,69.5,42,40.2,0,0,135,135,,69.8,42,1,70.5,1,68.7,1,69.3,0,68.8,1,69.3,1
1/11/2024,21:20:00,heat,compressorHeatStage1On,hold,Home,70,70,69.3,42,40.2,0,0,300,300,,69.5,42,1,70.4,1,68.6,1,69.2,0,68.7,1,69,1
1/11/2024,21:25:00,heat,compressorHeatStage1On,hold,Home,70,70,69.8,42,40.2,0,0,120,165,,70.5,42,0,70.7,0,68.9,1,69.4,0,70,1,69.3,1
1/11/2024,21:30:00,heat,compressorHeatOff,hold,Home,70,70,70.3,41,40.2,0,0,0,0,,70.9,41,0,71.2,0,69.3,1,69.9,0,71.5,1,69.6,0
1/11/2024,21:35:00,heat,compressorHeatOff,hold,Home,70,70,70.3,42,40.2,0,0,0,0,,70.7,42,0,71.4,0,69.1,0,69.8,0,71.7,1,69.5,0
1/11/2024,21:40:00,heat,compressorHeatOff,hold,Home,70,70,70.2,44,40.2,0,0,0,0,,70.5,44,0,71.3,0,69,0,69.6,0,71.5,1,69.3,0
1/11/2024,21:45:00,heat,compressorHeatOff,hold,Home,70,70,70,45,40.2,0,0,0,0,,70.2,45,0,71.1,0,68.8,0,69.4,0,71.1,0,69,0
1/11/2024,21:50:00,heat,compressorHeatOff,hold,Home,70,70,69.8,47,40.2,0,0,0,0,,70,47,0,71,0,68.5,0,69.2,0,70.7,0,68.8,0
1/11/2024,21:55:00,heat,compressorHeatOff,hold,Home,70,70,69.5,47,40.2,0,0,150,150,,69.7,47,0,70.8,0,68.3,0,69,0,70.4,0,68.5,0
1/11/2024,22:00:00,heat,compressorHeatStage1On,hold,Home,70,70,69.2,47,38.2,0,0,300,300,,69.6,47,0,70.6,0,68.1,0,68.9,0,70.1,0,68.3,0
1/11/2024,22:05:00,heat,compressorHeatStage1On,hold,Home,70,70,69.1,47,38.2,0,0,300,300,,69.4,47,0,70.5,0,67.9,0,68.7,0,69.8,0,68.1,0
1/11/2024,22:10:00,heat,compressorHeatStage1On,hold,Home,70,70,68.8,47,38.2,0,0,300,300,,69.3,47,0,70.3,0,67.7,0,68.5,0,69.4,0,67.9,0
1/11/2024,22:15:00,heat,compressorHeatStage1On,hold,Home,70,70,68.6,47,38.2,0,0,300,300,,69.2,47,0,70.1,1,67.6,0,68.5,0,69.1,1,67.7,0
1/11/2024,22:20:00,heat,compressorHeatStage1On,hold,Home,70,70,68.6,47,38.2,0,0,300,300,,69.1,47,0,70,1,67.5,0,68.3,0,68.8,1,67.6,0
1/11/2024,22:25:00,heat,compressorHeatStage1On,hold,Home,70,70,68.7,47,38.2,0,0,300,300,,69,47,0,69.9,1,67.4,0,68.1,0,68.6,1,67.5,0
1/11/2024,22:30:00,heat,compressorHeatStage1On,hold,Home,70,70,68.8,47,38.2,0,0,300,300,,69,47,0,69.8,0,67.3,0,68,0,68.4,0,67.3,0
1/11/2024,22:35:00,heat,compressorHeatStage1On,hold,Home,70,70,68.8,47,38.2,0,0,300,300,,68.9,47,0,69.7,0,67.2,0,67.9,0,68.2,0,67.2,0
1/11/2024,22:40:00,heat,compressorHeatStage1On,hold,Home,70,70,68.8,47,38.2,0,0,300,300,,68.9,47,0,69.6,0,67,0,67.8,0,68.1,1,67.1,0
1/11/2024,22:45:00,heat,compressorHeatStage1On,hold,Home,71.8,71.8,68.6,47,38.2,0,0,300,300,,68.8,47,1,69.4,0,66.9,1,67.7,0,68,1,66.9,0
1/11/2024,22:50:00,heat,compressorHeatStage1On,hold,Home,73,73,68.3,47,38.2,0,0,300,300,,68.5,47,1,69.3,0,66.8,1,67.6,0,67.8,1,66.8,0
1/11/2024,22:55:00,heat,compressorHeatStage1On,hold,Home,73,73,68.1,46,38.2,0,0,300,300,,68.2,46,0,69.1,0,66.7,1,67.5,0,67.7,0,66.7,0
1/11/2024,23:00:00,heat,compressorHeatStage1On,hold,Home,73,73,67.8,47,36.5,0,0,300,300,,68.2,47,1,69,1,66.7,1,67.4,0,67.5,0,66.7,1
1/11/2024,23:05:00,heat,compressorHeatStage1On,hold,Home,73,73,67.7,48,36.5,0,0,300,300,,68.3,48,1,68.8,1,66.8,1,67.2,0,67.3,0,66.7,1
1/11/2024,23:10:00,heat,compressorHeatStage1On,hold,Home,73,73,67.6,48,36.5,0,0,300,300,,68.4,48,1,68.7,1,66.7,1,67.1,0,67.2,0,66.6,1
1/11/2024,23:15:00,heat,compressorHeatStage1On,hold,Home,73,73,67.5,47,36.5,0,0,300,300,,68.5,47,1,68.6,0,66.7,0,66.9,0,67.1,0,66.6,1
1/11/2024,23:20:00,heat,compressorHeatStage1On,hold,Home,73,73,67.4,49,36.5,0,0,300,300,,68.6,49,0,68.5,0,66.5,0,66.8,0,66.9,0,66.6,1
1/11/2024,23:25:00,heat,compressorHeatStage1On,hold,Home,73,73,67.4,50,36.5,0,0,300,300,,68.6,50,0,68.3,0,66.5,0,66.6,0,66.8,0,66.6,1
1/11/2024,23:30:00,heat,compressorHeatStage1On,hold,Home,73,73,67.3,49,35.5,0,0,300,300,,68.6,49,1,68.3,0,66.4,0,66.5,0,66.8,0,66.6,1
